newsname
고양시, 5월부터 무인대여 공유자전거 '타조(TAZO)' 서비스
가평군 공공하수처리시설, 향기나는 꽃길.꽃동산 만들기 추진
노원구, 전 구민 자전거 보험 가입...최대 1000만원 보장
고양시, 공릉·성사·창릉천 자전거도로 4곳 8.9㎞ 늘린다
공공자전거 '따릉이' 제로페이 할인, 연말까지 연장
서울시설공단, 따릉이 수리할 동네 자전거대리점 모집
퍼스널 모빌리티 시대...외면 받는 제주 공공자전거
송파구, 전 구민 무료 자전거보험 가입…최대 3000만원 보상
서울 노원구, 전구민 자전거보험 가입…최대 1000만원 보장
고양시, 공릉·성사·창릉천 자전거도로 4곳 8.9㎞ 늘린다
공공자전거 '따릉이' 제로페이 할인, 연말까지 연장
서울시설공단, 따릉이 수리할 동네 자전거대리점 모집
천안시 오는 2025년까지 100리 자전거 둘레길 조성
고양시, 5월부터 무인대여 공유자전거 '타조(TAZO)' 도입
‘따릉이’ 타면서 줄인 탄소량 확인하세요···자전거도로 위치도 제공
퍼스널 모빌리티 시대...외면 받는 제주 공공자전거
송파구, 전 구민 무료 자전거보험 가입…최대 3000만원 보상
친환경 국회… 이춘석 총장, 자전거 따릉이 대여소 추가
‘공공자전거 따릉이’ 제로페이 감면, 내년까지 연장 시행
퍼스널 모빌리티 시대...외면 받는 제주 공공자전거
송파구, 전 구민 무료 자전거보험 가입…최대 3000만원 보상
친환경 국회… 이춘석 총장, 자전거 따릉이 대여소 추가
서울 공공자전거 '따릉이' 수리할 자전거포 모집
네이버·카톡으로 코로나19 방역물품 등 공공자원 활용 더 편하게
천안형 자전거 둘레길 100리 조성
노원구, 자전거 보험 가입
고양시 무인대여 공유자전거 ‘타조(TAZO)’ 15일 시범 서비스 개시
고양시 공유자전거 ‘타조’ 도입…피프틴 대체
고양시 무인대여 공유자전거 ‘타조(TAZO)’ 15일 시범 서비스 개시
송파구, 전 구민 자전거보험 가입
고양시 공유자전거 ‘타조’ 도입…피프틴 대체
천안형 자전거 둘레길 100리 조성
영주시, 영주역 관광자전거 대여소 무료 운영
제조업에서 대여업으로...공유자전거 ‘전성시대’
서울시 공공자전거 '따릉이 앱' 전면 리뉴얼 15일 오픈
고양시 공유자전거 '타조' 도입…자전거도로 4곳 8.9㎞ 추가 조성
노원구, 전 구민 자전거 보험 가입
북한에 자전거 3천대 보내기
고양시, 5월부터 무인대여 공유자전거 '타조(TAZO)' 도입
"가평군" 공공하수처리시설 꽃길·꽃동산 만들기 추진한다
행안부, 공공시설·물품 국민에 개방…공공자원 서비스 확대
67만 송파구 전 구민 자전거보험 자동 가입...20만~3000만 보상
자전거 타고 '천안 한바퀴'… 78㎞ 환 종주 코스 만든다
<여론마당>자전거 무단 방치 여전…도시 미관 해치고 주민들 큰 불편
고양시, 공유자전거 '타조'(TAZO) 도입·자전거도로 4곳 확충
작고 가벼워졌다!…서울 공공자전거 '새싹따릉이' 도입
노원구, 올해도 '자전거 보험' 가입... 지난해 1965명 혜택
작고 가벼워진 '따릉이'…서울시 신형 자전거 2천대 도입
'천안 곳곳 자전거로 달린다' 역사와 문화 잇는 자전거 둘레길 100리
작고 가벼워졌다!…서울 공공자전거 '새싹따릉이' 도입
노원구, 올해도 '자전거 보험' 가입... 지난해 1965명 혜택
작고 가벼워진 '따릉이'…서울시 신형 자전거 2천대 도입
대전시설공단, 공공자전거 ‘타슈’ 설 연휴 정상 운영
서울시 공공자전거 '따릉이', 코로나에 더 많이 탔다
코로나로 5년 만에 특수 누리지만…국내 자전거업체 웃지 못하는 이유
날씨·반려견·자전거보험 상품 내놓는 ‘미니보험사’ 나온다
공유 자전거 '시즌 2'…'민간'과 손잡고 성공할까?
고양시 5월부터 무인대여 공유자전거 '타조(TAZO)' 도입…15일 시범운영
대전시설공단, 공공자전거 ‘타슈’ 설 연휴 정상 운영
서울시 공공자전거 '따릉이', 코로나에 더 많이 탔다
코로나로 5년 만에 특수 누리지만…국내 자전거업체 웃지 못하는 이유
날씨·반려견·자전거보험 상품 내놓는 ‘미니보험사’ 나온다
공유 자전거 '시즌 2'…'민간'과 손잡고 성공할까?
고양시 5월부터 무인대여 공유자전거 '타조(TAZO)' 도입…15일 시범운영
천안시, 역사·문화를 잇는 '자전거 둘레길 100리' 조성 추진
대구 남구, 자전거 수리센터 운영
13세까지 타는 새 공공자전거…이름은 '새싹따릉이'
"국회 방문, 차키는 집에 두고 오세요" 국회 경내에 서울시 공공자전거(따릉이...
[조홍식의세계속으로] ‘세계의 자전거 수도’ 꿈꾸는 파리
서울시설공단, 따릉이 수리 자전거대리점 최대 150곳 모집
천안시, 역사·문화를 잇는‘자전거 둘레길 100리’ 조성 추진
용인시, 경안천~탄천 발 사통팔달 자전거 도로 뚫는다
노원구, 전 구민 자전거보험 가입 … 최대 1000만원 보장
고양시, 5월부터 무인대여 공유자전거 타조(TAZO)도입
광주시, 자전거 정책자문관에 김광훈 씨 위촉
고양시, 무인대여 자전거 '타조' 도입
용인시, 총연장 120.3㎞ 6개 자전거 도로망 조성
고양시, 5월부터 무인대여 공유자전거 '타조(TAZO)'도입
고양시, 15일부터 무인대여 공유자전거 '타조(TAZO)' 시범운영
‘광주형 자전거 도시’
충남 천안·계룡·예산에 자가발전 자전거·쿨링포그 설치
자전거 초보자를 위한 GUIDE
서울시, ‘따릉이’ 수리 동네 자전거 대리점 모집
세종시 공공자전거 '어울링' 이용건수 올해 100만건 돌파
용인시, '자전거 이용 활성화 계획' 수립
국회도 공공자전거 대여소 설치
광주시 자전거 정책자문관에 김광훈씨 위촉
[특징주] 옴니시스템, 무인대여 공유자전거 서비스 공급 소식에 주가 급등
[특징주] 옴니시스템, 무인대여 공유자전거 서비스 공급 소식에 주가 급등
국회, 공공자전거 대여소 설치
행안부, 공공자원 개방 ․ 공유 서비스 확대
어린이용 서울 공공자전거 새싹따릉이, 송파‧강동‧은평구 달린다
'용인시 자전거 이용 활성화 계획'수립 
광주시, 자전거 정책자문관에 김광훈씨 위촉
행안부, 공공자원 개방·공유서비스 확대 운영
공유心 사라진 자전거-킥보드 공공의 적으로
자전거로 지역을 한 눈에… 천안, 자전거 둘레길 78㎞ 조성
천안시, 역사·문화를 잇는'자전거 둘레길 100리' 조성 추진
자전거로 지역을 한 눈에… 천안, 자전거 둘레길 78㎞ 조성
천안시, 역사·문화를 잇는'자전거 둘레길 100리' 조성 추진
코로나發 열풍에…‘자전거 보험’ 올라타는 서울 구청들
어린이용 공공자전거 '새싹따릉이' 등장…기존 '따릉이'도 업그레이드돼
국회에 설치된 공공자전거 대여소
고양시, 새 공유자전거 서비스 준비 1년… 기존 이용자 불만 '나몰라라'
수원시 무단방치 자전거 정비한다
서울시설공단, `따릉이` 수리 맡을 자전거대리점 100여곳 모집
고양시, '스마트폰으로 대여·반납' 공유자전거 내년 도입
“국민들에게 칭찬 못 받는 ‘공공 SW사업’ 구조적 문제인 발주 관행부터 개...
“국민들에게 칭찬 못 받는 ‘공공 SW사업’ 구조적 문제인 발주 관행부터 개...
‘공유자전거’ 활성화 나선 수원시… 2000대 추가 도입
울산 동구 방어진항 일대 '전기자전거로 달린다'
용인시, 경안천~탄천 등 6개 자전거도로망 순차조성…활성화계획 밝혀
고양시, 5월부터 무인대여 공유자전거'타조(TAZO)'도입
'용인시 자전거 이용 활성화 계획' 수립
<포토> 국회 공공자전거(따릉이) 대여소 설치 운영
천안 역사·문화 잇는 자전거 둘레길 조성
[B tv 한빛뉴스]안산 공공 자전거 페달로 '폐지'
고양시, 내년 상반기에 일반·전기 공유자전거 도입
고양시, 내년 상반기 ‘무인대여 공유자전거’ 도입
용인시, '자전거 이용 활성화 계획'수립
[B tv 수원뉴스][기획1] 다시 달리는 수원 '공유자전거'…안착될까?
'마곡~한강' 자전거도로 개통…790m 구간 차도·보도 분리
대구시 남구 "자전거 무료로 수리해드려요"
세종시 공공자전거 어울링 4년 만에 이용건수 100만 돌파
서울시설공단, '따릉이 수리' 동네 자전거대리점 100～150곳 모집
고양시 공유자전거 ‘타조’ 시동… 2021년내 자전거길 4곳 추가로 조성
고양시, 올해 자전거 도로 4곳 추가 조성 … 공유자전거 새로 도입
송파구, 67만 전 구민 자전거보험 자동 가입
용인시, 자전거 이용 활성화 계획 수립
고품격 문화·관광 도시 '천안'...자전거 둘레길 100리 조성
시민이 자전거 정책 직접 제안…정책 플랫폼 10월 가동
이춘석, '국회 방문객 이동편의 개선'… 서울시 공공자건거 '따릉이' 대여소 ...
서울 공공자전거 따릉이 이용자들 '보이는 상담' 받는다
용인시 자전거 이용 활성화 계획 수립
[NW포토]국회에 설치된 공공자전거 ‘따릉이’
고양시, 5월부터 무인대여 공유자전거 ‘타조(TAZO)’ 도입
서울시 공공자전거 ‘따릉이’ 업그레이드된다…무엇이 달라질까
고양시, 스마트폰으로 대여·반납 가능한 공유자전거 도입
서울시 공공자전거 ‘따릉이’ 업그레이드된다…무엇이 달라질까
고양시, 스마트폰으로 대여·반납 가능한 공유자전거 도입
충남도, 3개 시군에 자가발전 자전거·쿨링포그 등 설치
울산 동구, 4월부터 방어진항 일대 관광용 전기자전거
광주 서구, 공공자전거 이용자 대상 보험 가입
화성시공공급식지원센터, 식생활교육 학습키트 지원
<포토> 국회 공공자전거 '따릉이' 타는 이춘석 사무총장
광주 ‘자전거 도시 만들기’ …자문관 임명·자전거팀 신설
제주 원도심에서 찾은 공유자전거 가능성
[NW포토]국회, 공공자전거 ‘따릉이’ 대여소 설치 및
[NW포토]국회, 공공자전거 ‘따릉이’ 대여소 설치 및
'시민이 만드는 자전거도로 시스템' 서울시, 플랫폼 본격 가동
고양시, 5월부터 무인대여 공유자전거 '타조' 도입
경기 평택시, 자전거 이용 활성화 정책 최우수시 선정
‘두 바퀴의 행복’…평택 공공자전거 무료 대여소 문 열어
보행로 안 가고 한 번에…서울 마곡~한강 잇는 자전거길 개통
공공자전거 탑승하는 이춘석 국회사무총장 - 김성주 의원
서울공공자전거 '따릉이' 태풍으로 운행 중단
대구광역시, '무단방치 자전거 노후 보관대' 일제 정비
7호선-경춘선 평일에도 자전거 ‘OK’
[NW포토]공공자전거‘따릉이’ 타는 이춘석 국회사무총장
9월부터 서울 지하철에서 평일에도 자전거 휴대 가능
평택시, 당거쉼터 공공자전거무료대여소 2호점 운영
따릉이 도입 5년…자전거 2000대에서 2만 9500대로, ‘새싹따릉이’도 시범 운...
천안시, 역사·문화 동반'자전거 둘레길 100리' 조성
내년부터 고양시에 스테이션 없는 공유자전거 3천대 달린다
광주 서구 ‘공공자전거 이용자 보험’ 가입
서울시, 마곡-한강 직결 자전거길 개통
춘천시 버려진 자전거 재생…학교에 기증
화성시공공급식지원센터, 국공립유치원에 식생활교육 학습키트 지원
고양시, 무인대여 공유자전거 '타조' 도입···5월부터 '피프틴' 대신해
충남도, 자가발전 자전거·쿨링포그 등 설치
노원구, 자전거 ‘자동식 공기주입기’ 설치
서울 강동구, 자전거 특화거리 조성
수원시, 12월까지 '2021년 도심속 자전거 클린사업' 추진
광주시, 자전거 정책자문관에 김광훈 씨 위촉
평택시, 공공자전거 무료대여소 2호점 개소
평택시, 2020년 자전거이용 활성화 최우수 시·군에 선정
"자전거로 서울 1시간" 외치지만···현실은 "도로위의 양서류"
서울 공공자전거 '따릉이' 부분 운영 재개
서울 공공자전거 '따릉이' 부분 운영 재개
대구, 무단방치 자전거·노후 보관대 정비
백군기 용인시장 "친환경생태도시 자전거 편리하게 이용하세요"
코로나로 두바퀴가 날개 달았다, 없어서 못파는 자전거
용인시, '자전거 이용 활성화 계획' 수립
태풍 '바비' 북상으로 서울 공공자전거 '따릉이' 운행 중단
광주 무인 공공자전거 '타랑께' 7월부터 상무지구서 운영
용인시 '자전거 이용 활성화 계획’ 수립..경안천~탄천 등 6개 노선 조성
고양시, 5월부터 무인대여 공유자전거‘타조(TAZO)’도입
강릉시, 모든 시민 대상 자전거보험 가입 추진
강릉시, 모든 시민 대상 자전거보험 가입 추진
스마트폴, 자전거충전·IoT 등 원스톱 서비스
용인시 자전거 이용 활성화 계획'수립
고양시, 스테이션 없는 무인대여 공유자전거서비스 도입한다
광주시, 자전거 정책자문관에 김광훈 씨 위촉
하병문 대구시의원 "코로나 시대 적합한 '공유자전거' 도입해야"
천안시, 역사·문화를 잇는'자전거 둘레길 100리' 조성 추진
과기부, 화장품 소재 관리 등 공공혁신플랫폼 구축…54억 투자
충남도, 3개 시군에 자가발전 자전거·쿨링포그 등 설치
광주 무인 공공자전거 '타랑께' 운영 개시
광주 무인 공공자전거 '타랑께' 운영 개시
전동킥보드 등 이동수단 변화 가속화… 10년만에 지자체 공공자전거 사업 종료
서울시, 오후 3시부터 공공자전거 '따릉이' 운행재개
공공자원 개방 · 공유서비스 확대로 국민 일상 더 편리하게 만들어간다
충남도, 3개 시군에 자가발전 자전거·쿨링포그 등 설치
천안시, 자전거 둘레길 100리 본격 추진
송아량 서울시의원 “중랑천변 공공자전거 대여소 설치 완료…이용 편의 증진...
광주 자전거 수송률 5%로 확대…권역별 전용도로 설치
평택시, 자전거 이용 활성화 정책 '최우수'
10년간 400억원 투입 제주 '환상 자전거길' 환장 비아냥 이유
평택시, 자전거 이용 활성화 정책 '최우수'
10년간 400억원 투입 제주 '환상 자전거길' 환장 비아냥 이유
자덕남녀 "제주의 환상 자전거길을 아시나요? 모르신다면 저희와 함께 떠나보...
자전거로 출퇴근하기 힘든 서울, 그 이유를 알아보려 합니다
광주시, 자전거 정책자문관에 김광훈 씨 위촉
노원구 노원역·당현천 등 자동식 자전거 공기주입기 설치
광주시, 상무역~시청 자전거 전용도로 설치
양천구, 자전거타기 좋은 구 만든다 [서울25]
버려진 자전거가 다시 달립니다
서울공공자전거 '따릉이' 27일부터 부분 운영재개
태풍 '바비' 북상에…서울공공자전거 '따릉이' 운영 중단
아이·노인용 따릉이 나온다…"크기별 자전거 배치"
대구시, 무단방치 자전거·노후 보관대 일제 정비
노원구, 자동식 자전거 공기주입기 설치
고양시, 공공자전거 ‘피프틴’ 접고 ‘공유자전거 서비스’ 도입
헬멧 쓰는 공공자전거 따릉이, 잘 될까?
광주시 서구, 공공자전거 이용자 대상 보험 가입
[주목!이사람]공유자전거 '일레클' 만든 나인투원 배지훈 대표
용인시, 경안천~탄천 등 6개 자전거 도로망 순차 조성 추진
서울시, 공유자전거 따릉이에 '보이는 상담' 서비스 도입
서울시, 공유자전거 따릉이에 '보이는 상담' 서비스 도입
나인투원, 편의성 높인 전기자전거 ‘일레클 플러스’ 서비스
광주시, 무인 공공자전거 '타랑께' 내달부터 본격 운영
수요일부터 서울 택시에 자전거 싣는다…추가요금은?
고양시, 스테이션 없는 무인대여 공유자전거 도입
수원시, '2021년 도심 속 자전거 클린 사업'추진
광주 서구, 공공자전거 이용자 대상 보험 가입
공공자원 개방·공유서비스 확대
[B tv 기남뉴스]평택시, 자전거이용 활성화 최우수 시군 선정
서울시 "공공자전거 '따릉이' 2∼3월 이용 작년대비 67% 증가"
서울시 "공공자전거 '따릉이' 2∼3월 이용 작년대비 67% 증가"
중랑천변 공공자전거 '따릉이' 대여소 설치
천안시장애인체육회, 공공스포츠클럽 3년 연속 선정
고양시, 스테이션 없는 '무인대여 공유자전거 서비스' 도입
평택시, 공공자전거 무료대여소 2호점 개소식 개최
화성시공공급식지원센터, 국공립유치원에 학습키트 지원
서울시 자전거도로 시스템, 10월 본격 가동
대구 남구, 자전거 수리센터 운영
경주시, 무단방치 폐자전거 재활용사업 호응
평택시, 2020년 자전거이용 활성화 최우수 시·군 선정
평택시, 2020년 자전거이용 활성화 최우수 시·군 선정
자전거를 품은 택시 달린다…서울시, 7월부터 운행 개시
‘자출족 편리’ 마곡~한강 자전거길 개통
서울공공자전거 `따릉이` 운행중단…태풍 링링 북상 영향
광주시, 자전거 정책자문관에 김광훈 씨 위촉
광주 서구, 공공자전거 이용자 대상 보험 가입
'공공자전거 따릉이’ 제로페이 감면 21년 말까지 연장 시행
수원시 ‘2021년 도심 속 자전거 클린 사업’ 진행
다시 달리는 폐자전거…공공자전거로 재탄생
고양시, 스테이션 없는 무인대여 공유자전거 새롭게 도입
다시 달리는 폐자전거…공공자전거로 재탄생
수원시, 무단방치 자전거 처분한다
고양시, 스테이션 없는 무인대여 공유자전거 새롭게 도입
국회, 공공자전거 대여소 7곳 추가 설치
광주 서구 "공공자전거 이용자 대상 보험 가입"
노원구, 자동식 자전거 공기주입기 13곳 설치
광주 무인 공공자전거 ‘타랑께’ 내달부터 본격 운영
청주시자전거연맹 회장에 최종운씨
화성시 공공급식센터, 국공립유치원 23곳 식습관 학습키트 지원
'코시국' 자출족 주목! 자전거도로 사고, 무조건 자전거 책임?
화성시 공공급식센터, 국공립유치원 23곳 식습관 학습키트 지원
화성시공공급식지원센터, 국공립유치원에 식생활교육 학습키트 지원
광주 서구, 공공자전거 이용자 대상 보험 가입
'코시국' 자출족 주목! 자전거도로 사고, 무조건 자전거 책임?
공공일자리 55만개 최저임금 보장한다…3.5조 투입(종합2보)
서울서 자전거 고장나면 '셀프수리대' 5곳 이용하세요
수원시, 방치된 자전거 깨끗하게 정리
자전거, 포스트 코로나 페루의 떠오르는 이동수단
광주 무인 공공자전거'타랑께' 7월 본격 운영
자전거 매달고 택시 탄다…내달 '자전거 품은 택시' 시범운영
천안시, 역사‧문화 잇는 ‘자전거 둘레길 100리’ 조성…환 종주 코스 개발
충남 3개 시·군에 자가발전 자전거·쿨링포그 등 설치
광주광역시, 자전거 정책자문관에 김광훈 씨 위촉
광진구 ‘재생 자전거’ 이웃에게 전달
대구시,'무단방치 자전거, 노후 보관대'일제 정비
공공자원 개방·공유서비스 등 확대, 국민 일상 더 편리해진다
고양시, 스테이션 없는 무인대여 공유자전거 도입
광주시, 자전거 정책자문관에 김광훈씨 위촉
자전거 한 대면 양천구 어디든 갈 수 있어…
수원시, 무단으로 방치된 자전거 정리 보행안전 확보
자전거 매달고 택시 탄다…서울시, 마카롱택시와 시범사업
천안시, 역사·문화 잇는 '자전거 둘레길 100리' 조성 추진
'천호동공원사거리~즈믄나들목' 자전거 특화거리 된다
용인시, 자전거 이용 활성화 계획 수립
일레클, 차세대 전기자전거 모델 '일레클 플러스' 런칭
'자전거 관광 도시'
광주시, 무인 공공자전거 '타랑께' 7월부터 본격 운영
광주 서구, 공공자전거 이용자 대상 보험 가입
따스한 주말날씨, 자전거 타러 갈까?…‘서울시 따릉이 활용법’
㈜평택모산영신 도시개발사업조합, 평택시에 장애인 자전거 후원
㈜평택모산영신 도시개발사업조합, 평택시에 장애인 자전거 후원
‘자전거 마니아’ 윤도현, 서울시 자전거 홍보대사
마곡지구-한강 직접 연결하는 자전거길 개통
한달에 만원…고양시 공유자전거 '타조' 내달 운영
광주시, 자전거 수송 분담률 2025년 5%까지 확대 계획
광주 상무역~시청, 1호 생활형 자전거 전용도로 조성
이재준 고양시장 "트램 등 공공교통수단 인프라 구축 필요"
고양시, 내년 5월부터 '무인대여 공유자전거' 운영
광주 무인 공공자전거 '타랑께' 본격 운영
코로나19 확산 속에서 씽씽 달리는 자전거
3개 시군에 자가발전 자전거·쿨링포그 등 설치
반복되는 자전거 무단투기…혈세 줄줄
광주시 서구, 공공자전거 이용자 대상 보험 가입
박원순표 ‘교통혁명’ 자전거 고속도로 2년내 완성한다
'자전거 타기 좋은 광주 건설' 속도 낸다
광주 무인 공공자전거'타랑께'7월부터 본격 운영
[아듀 2020] 코로나로 자전거 인기 급증
'자전거 자가 수리 손쉽게'…무료 '셀프수리대' 5곳 운영
광주시 시민권익위, 자전거 타기 안전한 도시 정책 권고
수원시, ‘도심 속 자전거 클린 사업’ 진행
광주시 시민권익위, 자전거 타기 안전한 도시 정책 권고
광주 무인 공공자전거 '타랑께' 7월부터 본격 운영
수원시, ‘도심 속 자전거 클린 사업’ 진행
[곡성소식] 전 군민 대상 자전거 단체보험 가입
광주 서구, 공공자전거 대여자 대상 상해보험 가입
공공자전거 '따릉이' 서울시 10대 정책 3년 연속 1위
자전거 초보도 OK… 노원, 자동 공기주입기 설치
안산시, 외국 주민 대상 자전거 문화 체험 추진
서울시내 ‘자전거 셀프수리대’ 5곳 설치…무료로 이용
전기 자전거 공유 서비스, 지자체 침투 확산
광주시, 자전거 정책자문관에 김광훈 씨 위촉
제주 공공자전거 3대중 2대 창고에
자전거 잔고장 나면 셀프수리하세요
광주 상무역~시청, 1호 생활형 자전거 전용도로 조성
광주 무인 공공자전거 명칭 '타랑께' 선정
광주 서구, 공공자전거 이용자 대상 보험 가입
충북, '주인 없는 자전거' 애물단지 전락…처리 골머리
공공자전거 따릉이, 서울시 10대 뉴스 3년 연속 1위
태풍 '바비' 북상...서울 공공자전거 따릉이 운행 중단
일상‧여가활동 등 공공자원 개방‧공유 서비스 확대
“안전모가 공공자전거 붐에 찬물” 지방정부 부글부글
7월 1일부터 택시에 자전거 매달고 달린다
서울시설공단, 자전거 무료 수리 '셀프수리대' 5곳 운영
"버려진 자전거 다시 달린다" 춘천시, 재생자전거 기증
광주시민권익위 '자전거 타기 안전도시' 정책 권고
고양시, 공유자전거 도입 협약 체결
자전거 3천대 北보내기 운동 美 동포 "남북관계 풀고파"
추민규 도의원, 하남시 자전거 주차장 설치 업무보고
양천구의 '자전거 타기 좋은 도시' 만들기
[단독]`따릉이 전기자전거` 출시 하반기로 밀렸다
[단독]`따릉이 전기자전거` 출시 하반기로 밀렸다
이제부터 전동킥보드 무조건 '자전거도로' 이용 가능?
"신설 광주시 자전거팀, '존재의 이유' 증명했으면"
